Id,DayOfExperiment,ExperimentDates,StartMeasureTime,EndMeasureTime,MeasureInSeconds,2MinutesMeanEDA,ValidMeanEDA,AverageHeartRate,StartHeartRate,EndHeartRate
sub_115,15.0,2022-10-02,2022-10-02 12:03:08,2022-10-02 12:05:10,120000.0,24.000192642211918,28.280998290853297,,70.0,77.0
sub_115,15.0,2022-10-02,2022-10-02 12:03:08,2022-10-02 12:05:10,120000.0,23.744786564509077,27.9676643699728,,61.0,62.0
sub_115,15.0,2022-10-02,2022-10-02 12:03:08,2022-10-02 12:05:10,120000.0,23.917388852437337,28.18333069001785,,68.0,71.0
sub_115,15.0,2022-10-02,2022-10-02 12:03:08,2022-10-02 12:05:10,120000.0,23.83069764773051,28.104042072886045,,68.0,69.0
sub_115,15.0,2022-10-02,2022-10-02 12:03:08,2022-10-02 12:05:10,120000.0,23.333567337036133,28.650128682454422,,66.0,66.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.806809027989704,27.79360553741455,,97.0,97.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.027067597707116,28.049886360168458,,107.0,143.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.20656048456828,28.27232372283936,,110.0,114.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.930719677607215,29.105074672698976,,104.0,89.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.274907255172728,28.345256958007813,,106.0,107.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.283118057250977,28.360365619659422,,112.0,108.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.84042321840922,27.88653644250364,95.0,97.0,98.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.548442602157596,27.495609645843505,,96.0,98.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.64166499773661,27.65342352562344,,92.0,90.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.05810942649841,28.113436207626805,,92.0,85.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.40091772079468,27.297362823486328,104.0,110.0,101.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.330054601033527,27.23376567840576,102.0,104.0,121.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.43848497072856,27.362152252197266,105.0,100.0,103.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.686594899495443,28.829330291748047,85.0,87.0,86.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.568201478322347,27.51387632369995,86.0,80.0,91.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.89933753013611,27.938560563690807,89.0,87.0,91.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.548624976476034,27.47769302368164,120.0,125.0,114.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.75622701644897,28.95692895383251,91.0,91.0,91.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.757689984639487,27.736298236846924,96.0,96.0,95.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.449064524968467,27.65127700266212,93.0,96.0,92.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.568012619018557,27.51922983169556,121.0,119.0,113.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.470708068211877,27.4011346244812,87.0,90.0,87.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.05192699432373,28.38492084036068,,102.0,82.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.635600519180297,27.936724632017075,,91.0,91.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.02838161786397,28.326949475991604,,95.0,102.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.17891023953756,27.323937175249814,,92.0,88.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.075857877731323,28.108080787658693,,94.0,93.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.04578119913737,28.10536442200343,92.0,91.0,90.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.59651239713033,27.548491725921632,93.0,95.0,92.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.22257792154948,28.54770766364204,97.0,107.0,99.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.70102772712708,27.942131256570622,,87.0,86.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.620557037989297,28.74232242584229,,91.0,91.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.9422780195872,27.977255599667327,,85.0,96.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,24.02897383371989,28.06137763977051,,91.0,99.0
sub_118,18.0,2023-04-24,2023-04-24 12:51:36,2023-04-24 12:53:38,120000.0,23.246451775232952,27.95747351892216,,89.0,85.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.462173207600912,28.56459445953369,,93.0,97.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.268841044108072,28.619277414649424,,85.0,85.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.907387018203732,29.38109455686627,,82.0,76.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,23.884944486618043,28.138193702697755,,94.0,94.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.08678903579712,28.12436811447144,,84.0,79.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.29269216855367,28.62421976089477,,109.0,86.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.071495739618936,28.425123077077963,,78.0,78.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.71416532198588,28.88787192527694,,75.0,74.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.456461588541668,28.55574478149414,88.0,91.0,87.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.22387566566467,28.53996952056885,87.0,84.0,91.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.413371165593464,28.50967594146729,,77.0,80.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,23.98457496960958,28.00200996398926,,109.0,114.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.14770471254985,28.476464184847742,,81.0,81.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,23.94284815788269,27.954046878814697,,106.0,107.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,23.860373481114703,28.13600359059344,,95.0,96.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.459353590011595,28.83287778526845,,76.0,75.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,23.576487258911133,28.44931090607935,,83.0,77.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.23484762509664,28.580291574651543,,74.0,71.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.44335298538208,29.11523659375249,74.0,77.0,73.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.515996249516807,28.63445638656616,74.0,75.0,75.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.063324054082237,28.372856968581075,85.0,89.0,84.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.241891272862752,28.33709142646011,,107.0,84.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,24.233558956782023,28.300681495666502,,95.0,87.0
sub_120,15.0,2022-09-06,2022-09-06 14:07:46,2022-09-06 14:09:48,120000.0,22.61127477792593,28.051629304885864,,81.0,79.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.277323945363364,27.442579386185628,82.0,94.0,78.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.404612239201864,27.59253904554579,74.0,78.0,72.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.293289200464883,27.49159570535024,66.0,73.0,62.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.318696626027425,27.22144067764282,77.0,79.0,76.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.38632787068685,27.289996322320437,77.0,77.0,77.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.404125674565638,27.331582964081125,68.0,69.0,67.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.941742690404254,27.93929117779399,80.0,80.0,82.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.37390931447347,27.554890334004103,75.0,76.0,76.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.417512051264445,27.330200920104986,82.0,81.0,75.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.388187805811565,27.29364947477977,,80.0,80.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.789497502644856,27.778478860855103,,76.0,79.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,23.538507397969564,27.474558801362008,,102.0,94.0
sub_124,7.0,2022-09-15,2022-09-15 12:01:57,2022-09-15 12:04:00,120000.0,22.81601537068685,27.4277637914284,68.0,70.0,65.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.151651931762697,29.07899475097656,,81.0,79.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.39870176315308,28.473846941578145,85.0,70.0,86.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.44172077178955,28.549740124774235,,79.0,78.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.097000805536904,28.147862103110864,,96.0,92.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.587849839528403,28.697175518497005,,92.0,91.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.500868161519367,28.59736559467931,,93.0,83.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.171848011016845,28.21683916091919,,81.0,86.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.304244089126588,28.41175915039692,,91.0,96.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,22.82959567260742,27.774386914571128,,122.0,123.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.56315277417501,29.003826964528937,,69.0,71.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.32167778015137,28.392178344726563,70.0,69.0,68.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.17162148157756,28.51614250104452,,96.0,90.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.3856325785319,28.470698489418517,,97.0,80.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.2863343556722,28.35031156539917,,99.0,89.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.285629574457804,28.361085282158605,,105.0,82.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.45897113482157,28.550970211029053,,88.0,86.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.30228139559428,28.41927847611277,,112.0,96.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,25.11074382464091,29.35566108784777,,71.0,75.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.329132334391275,28.43494632679929,,86.0,75.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.082923873265585,28.68050613005956,,82.0,78.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.684803613026936,28.81659772872925,,78.0,79.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.697245581944784,28.84094779024419,,77.0,77.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,24.18094801902771,28.528134092992666,,82.0,81.0
sub_128,16.0,2023-05-20,2023-05-21 02:11:35,2023-05-21 02:13:41,120000.0,23.78022912832407,28.664982805969892,80.0,75.0,76.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,40.09978090922038,44.30983994007111,,75.0,68.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,28.153202109866672,31.174854588508605,,69.0,69.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,36.61839981079102,40.64607692900158,,78.0,82.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,43.923300404018825,48.56422116756439,,68.0,71.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,43.58049017588298,48.25947726747525,,68.0,67.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,29.606113571590846,32.71633610725403,,79.0,77.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,36.17845878601074,39.98218020553109,,70.0,75.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,19.33655055893792,21.754744401714145,,67.0,71.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,29.33936062918769,32.95879239649386,,70.0,71.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,27.325738779703777,30.18706265335563,,68.0,63.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,32.75640864372254,36.605770552158354,,99.0,91.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,15.318091724978553,17.39673795700073,,73.0,68.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,24.978413645426432,27.573256468471094,,65.0,69.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,35.975836181640624,40.30714368192773,,66.0,62.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,39.473524573541454,45.165990098078446,,75.0,66.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,40.65609031253391,45.51312623991,,78.0,73.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,40.77643947601318,45.12522356510162,,69.0,74.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,180000.0,44.08963813781738,48.96340150653192,,69.0,69.0
sub_140,15.0,2023-09-25,2023-09-25 18:48:13,2023-09-25 18:51:15,120000.0,23.115258209228514,28.103641567230223,,77.0,68.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.962265094121296,27.974211311340333,,81.0,71.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.985737625757853,28.56392435683417,,88.0,93.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.21692951520284,27.387624390271245,,73.0,72.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.165143235524496,28.21157983779907,93.0,88.0,86.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,18.779265950520838,27.946871039793663,,80.0,102.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.039228121439617,28.043176383972167,,74.0,64.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,22.99046015930176,27.41562483708064,73.0,90.0,66.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.224994738896687,27.37577317685497,,93.0,70.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,21.525795067681205,27.9893954437558,70.0,80.0,68.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.5877254486084,27.525482238607204,,78.0,72.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.58196148872376,27.79926498568788,,94.0,86.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.44963196118673,27.638088765770497,,99.0,69.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.53021171887716,27.4723831845313,73.0,80.0,65.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.73153970336914,29.147183004051747,79.0,89.0,80.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.343876536687212,27.23770979081077,74.0,78.0,73.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.27263471285502,28.358985343675936,84.0,85.0,77.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.7112251440684,27.66575050354004,,88.0,85.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.330018520355225,28.423326713160463,,75.0,68.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.79382104873657,27.78841787639417,,72.0,63.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.938531494140623,28.280276744923693,,84.0,62.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.42067569096883,27.331035828103825,,88.0,80.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.431981499989828,28.52919456481933,,95.0,81.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.50885765075684,28.89005446183054,,78.0,81.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.67819814682007,27.625456382488384,,83.0,85.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.312106736501057,28.402284313934015,,67.0,67.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.91081137657165,29.076523906052717,,113.0,87.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.438456222534175,29.21216313863538,,85.0,87.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.021465555826826,28.053915126349334,,89.0,82.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.336746231714883,28.416865310668943,,74.0,73.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.82651031812032,28.96993371212121,,69.0,65.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.28207855224609,28.35644609451294,,75.0,63.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,23.938263463974,27.97720990282424,115.0,120.0,113.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.018053754170737,28.11017147699992,,67.0,65.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.68181085586548,28.870934334668245,97.0,107.0,78.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,24.226174513498943,28.29038637161255,,76.0,79.0
sub_146,19.0,2022-11-20,2022-11-21 00:34:17,2022-11-21 00:36:18,120000.0,22.298833892822262,27.632412035440662,,71.0,72.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,29.633837064107254,34.7328382472402,,86.0,88.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,25.315638542175293,29.829251802884617,,86.0,86.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,15.147549931208292,17.686141471862793,,75.0,70.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,20.34447682698568,24.275321036269982,,73.0,71.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,21.31582194964091,25.42434290403961,93.0,94.0,86.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,17.08934874534607,19.96244967352484,,78.0,80.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,4.865457876523336,5.8406961645398825,,79.0,80.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,21.912936560312907,25.766771297454834,,83.0,83.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,21.298324314753213,24.914641151428224,,93.0,82.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,33.031888310114546,38.676687698364255,81.0,81.0,78.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,2.6326348582903543,3.080152266025544,76.0,81.0,74.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,13.881405504544576,16.48448794364929,67.0,71.0,68.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,2.569886905203263,2.178292645462628,80.0,82.0,82.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,20.844720125198364,24.486532230766453,,76.0,82.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,11.453415735562642,13.25760725772742,,94.0,89.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,25.247032165527344,29.51715428901441,,92.0,85.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,36.65744110743205,42.81075313568115,,75.0,72.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,29.280921506881715,34.48750470081965,,97.0,98.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,6.0277777194976805,7.036019999571521,87.0,98.0,76.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,34.71468251546224,40.579756355285646,95.0,102.0,94.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,3.776678171753884,4.512264921930101,89.0,91.0,85.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,9.337292790412905,10.650975626568462,,76.0,77.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,14.631222589810688,17.32970115391895,,77.0,74.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,20.552184796333314,24.301667622157503,80.0,79.0,81.0
sub_442,12.0,2023-09-22,2023-09-22 12:05:45,2023-09-22 12:07:46,120000.0,20.05442846616109,23.35307401657105,91.0,93.0,91.0
sub_448,16.0,2024-05-27,2024-05-27 15:58:05,2024-05-27 16:00:07,120000.0,18.12015268802643,21.4954042941966,,88.0,87.0
sub_448,16.0,2024-05-27,2024-05-27 15:58:05,2024-05-27 16:00:07,120000.0,3.366314668705066,3.787168830931187,,80.0,84.0
sub_448,16.0,2024-05-27,2024-05-27 15:58:05,2024-05-27 16:00:07,120000.0,25.47001953125,30.06654088521741,,82.0,72.0
sub_448,16.0,2024-05-27,2024-05-27 15:58:05,2024-05-27 16:00:07,120000.0,21.32694201469421,25.007600917816163,,93.0,84.0
sub_448,16.0,2024-05-27,2024-05-27 15:58:05,2024-05-27 16:00:07,120000.0,7.373087161779404,8.735329519618642,,83.0,81.0
sub_448,16.0,2024-05-27,2024-05-27 15:58:05,2024-05-27 16:00:07,120000.0,4.569278520345688,5.476779772310841,82.0,83.0,82.0
sub_448,16.0,2024-05-27,2024-05-27 15:58:05,2024-05-27 16:00:07,120000.0,14.855769821166993,17.813553550026633,,78.0,78.0
sub_448,16.0,2024-05-27,2024-05-27 15:58:05,2024-05-27 16:00:07,120000.0,13.759145426750184,15.960012445847193,,86.0,84.0
sub_448,16.0,2024-05-27,2024-05-27 15:58:05,2024-05-27 16:00:07,120000.0,7.375913715362548,8.981334589897319,,71.0,76.0
